CN,Year,UNU_Key
85167200,2014,0202
85167920,2014,0202
85167970,2014,0202
85161011,2014,0203
85161080,2014,0203
85162100,2014,0106
85162910,2014,0106
85162950,2014,0106
85162991,2014,0106
85162999,2014,0106
85165000,2014,0114
85166010,2014,0103
85166050,2014,0202
85166070,2014,0202
85166080,2014,0103
85166090,2014,0202
85312040,2014,0309
85312095,2014,0309
85312020,2014,0309
85318020,2014,0901
85318095,2014,0901
85151100,2014,0602
85151900,2014,0602
85152100,2014,0602
85152900,2014,0602
85153100,2014,0602
84690010,2014,0301
84690091,2014,0304
84690099,2014,0301
84701000,2014,0301
84702100,2014,0301
84702900,2014,0301
84433910,2014,0307
84433931,2014,0307
84433939,2014,0307
84431200,2014,0307
84721000,2014,0307
84723000,2014,0307
84729010,2014,0403
84729070,2014,0403
85198151,2014,0403
84672110,2014,0601
84672191,2014,0601
84672199,2014,0601
84672920,2014,0601
84672210,2014,0601
84672230,2014,0601
84672290,2014,0601
84672951,2014,0601
84672953,2014,0601
84672959,2014,0601
84672970,2014,0601
84672980,2014,0601
84672985,2014,0601
84151010,2014,0111
84151090,2014,0111
84158100,2014,0111
84158200,2014,0111
84158300,2014,0113
84185011,2014,0113
84185019,2014,0113
84185090,2014,0113
84186100,2014,0112
84231010,2014,0201
84231090,2014,0201
84762100,2014,1002
84768100,2014,1002
84762900,2014,1001
84768900,2014,1001
84513000,2014,0101
84502000,2014,0104
84511000,2014,0101
84512900,2014,0105
84211200,2014,0105
84521011,2014,0201
84521019,2014,0201
84521090,2014,0201
84431500,2014,0304
84431940,2014,0304
84431970,2014,0304
84433990,2014,0304
85121000,2014,0501
90066100,2014,0406
90066900,2014,0406
90085000,2014,0404
90101000,2014,0404
90105000,2014,0404
90106000,2014,0404
92071010,2014,0403
92071030,2014,0403
92071050,2014,0403
92071080,2014,0403
92079010,2014,0403
92079090,2014,0403
95030030,2014,0701
95030055,2014,0701
95030079,2014,0701
95030081,2014,0701
95049010,2014,0701
90184100,2014,0802
85285931,2014,0309
85285920,2014,0308
63011000,2015,0201
84031010,2015,0001
84031090,2015,0001
84146000,2015,0106
84151010,2015,0111
84151090,2015,0111
84158100,2015,0111
84158200,2015,0111
84158300,2015,0113
84181020,2015,0108
84181080,2015,0108
84182110,2015,0108
84182151,2015,0108
84182159,2015,0108
84182191,2015,0108
84182199,2015,0108
84182900,2015,0108
84183020,2015,0109
84183080,2015,0109
84184020,2015,0109
84184080,2015,0109
84185011,2015,0113
84185019,2015,0113
84185090,2015,0113
84186100,2015,0112
84211200,2015,0105
84221100,2015,0102
84231010,2015,0201
84231090,2015,0201
84431200,2015,0307
84431500,2015,0304
84431940,2015,0304
84431970,2015,0304
84433120,2015,0304
84433180,2015,0304
84433210,2015,0304
84433230,2015,0304
84433291,2015,0304
84433293,2015,0304
84433299,2015,0304
84433910,2015,0307
84433931,2015,0307
84433939,2015,0307
84433990,2015,0304
84501111,2015,0104
84501119,2015,0104
84501190,2015,0104
84501200,2015,0104
84501900,2015,0104
84502000,2015,0104
84511000,2015,0101
84512100,2015,0105
84512900,2015,0105
84513000,2015,0101
84521011,2015,0201
84521019,2015,0201
84521090,2015,0201
84672110,2015,0601
84672191,2015,0601
84672199,2015,0601
84672210,2015,0601
84672230,2015,0601
84672290,2015,0601
84672920,2015,0601
84672951,2015,0601
84672953,2015,0601
84672959,2015,0601
84672970,2015,0601
84672980,2015,0601
84672985,2015,0601
84690010,2015,0301
84690091,2015,0304
84690099,2015,0301
84701000,2015,0301
84702100,2015,0301
84702900,2015,0301
84705000,2015,0307
84709000,2015,0307
84713000,2015,0303
84714100,2015,0302
84714900,2015,0302
84715000,2015,0302
84716060,2015,0301
84716070,2015,0301
84717020,2015,0301
84717030,2015,0301
84717050,2015,0301
84717070,2015,0301
84717080,2015,0301
84717098,2015,0301
84718000,2015,0301
84719000,2015,0301
84721000,2015,0307
84723000,2015,0307
84729010,2015,0403
84729070,2015,0403
84762100,2015,1002
84762900,2015,1001
84768100,2015,1002
84768900,2015,1001
85081100,2015,0204
85081900,2015,0204
85086000,2015,0204
85094000,2015,0202
85098000,2015,0201
85102000,2015,0205
85103000,2015,0205
85121000,2015,0501
85131000,2015,0501
85151100,2015,0602
85151900,2015,0602
85152100,2015,0602
85152900,2015,0602
85153100,2015,0602
85161011,2015,0203
85161080,2015,0203
85162100,2015,0106
85162910,2015,0106
85162950,2015,0106
85162991,2015,0106
85162999,2015,0106
85163100,2015,0205
85163200,2015,0205
85163300,2015,0205
85164000,2015,0201
85165000,2015,0114
85166010,2015,0103
85166050,2015,0202
85166070,2015,0202
85166080,2015,0103
85166090,2015,0202
85167100,2015,0203
85167200,2015,0202
85167920,2015,0202
85167970,2015,0202
85171100,2015,0305
85171200,2015,0306
85171800,2015,0305
85176100,2015,0305
85176200,2015,0305
85176910,2015,0305
85176920,2015,0305
85176931,2015,0305
85176939,2015,0305
85176990,2015,0305
85181030,2015,0401
85181095,2015,0401
85182100,2015,0405
85182200,2015,0405
85184030,2015,0602
85184080,2015,0403
85185000,2015,0403
85192010,2015,0703
85192091,2015,0703
85192099,2015,0703
85193000,2015,0403
85195000,2015,0305
85198111,2015,0403
85198115,2015,0403
85198121,2015,0403
85198125,2015,0403
85198131,2015,0403
85198135,2015,0403
85198145,2015,0403
85198151,2015,0403
85198155,2015,0403
85198161,2015,0403
85198165,2015,0403
85198175,2015,0403
85198181,2015,0403
85198185,2015,0403
85198195,2015,0402
85198911,2015,0403
85198915,2015,0403
85198919,2015,0403
85198990,2015,0403
85211020,2015,0404
85211095,2015,0404
85219000,2015,0404
85256000,2015,0404
85258011,2015,0404
85258019,2015,0404
85258030,2015,0406
85258091,2015,0404
85258099,2015,0404
85271210,2015,0402
85271290,2015,0402
85271310,2015,0402
85271391,2015,0402
85271399,2015,0402
85271900,2015,0402
85272120,2015,0403
85272152,2015,0403
85272159,2015,0403
85272170,2015,0403
85272192,2015,0403
85272198,2015,0403
85272900,2015,0403
85279111,2015,0402
85279119,2015,0402
85279135,2015,0402
85279191,2015,0402
85279199,2015,0402
85279210,2015,0402
85279290,2015,0402
85279900,2015,0402
85284100,2015,0308
85284910,2015,0308
85284980,2015,0308
85285100,2015,0309
85285920,2015,0308
85285931,2015,0309
85286100,2015,0404
85286910,2015,0404
85286991,2015,0404
85286999,2015,0404
85287190,2015,0404
85287220,2015,0404
85287231,2015,0407
85287233,2015,0407
85287235,2015,0407
85287239,2015,0407
85287251,2015,0407
85287259,2015,0407
85287275,2015,0407
85287291,2015,0408
85287299,2015,0408
85287300,2015,0407
85311030,2015,0901
85311095,2015,0901
85312020,2015,0309
85312040,2015,0309
85312095,2015,0309
85318020,2015,0901
85318095,2015,0901
85393110,2015,0503
85393190,2015,0502
85393220,2015,0504
85393290,2015,0504
85393900,2015,0504
85394100,2015,0503
85394900,2015,0503
85414010,2015,0505
85414090,2015,0002
85437010,2015,0301
85437060,2015,0901
90066100,2015,0406
90066900,2015,0406
90071000,2015,0406
90072000,2015,0404
90085000,2015,0404
90101000,2015,0404
90105000,2015,0404
90106000,2015,0404
90151010,2015,0902
90152010,2015,0902
90154010,2015,0902
90158011,2015,0902
90158019,2015,0902
90181100,2015,0802
90184100,2015,0802
90214000,2015,0801
90241011,2015,0902
90241013,2015,0902
90241019,2015,0902
90248011,2015,0902
90248019,2015,0902
90251920,2015,0901
90258040,2015,0901
90258080,2015,0901
90261021,2015,0901
90261029,2015,0901
90262020,2015,0901
90268020,2015,0901
90271010,2015,0901
90278011,2015,0901
90278013,2015,0901
90278017,2015,0901
90302091,2015,0902
90303310,2015,0901
90304000,2015,0305
90308930,2015,0901
90318032,2015,0902
90318034,2015,0901
90318038,2015,0901
90321020,2015,0901
91011100,2015,0201
91011900,2015,0201
91019100,2015,0201
91021100,2015,0201
91021200,2015,0201
91021900,2015,0201
91022100,2015,0201
91029100,2015,0201
91029900,2015,0201
91031000,2015,0201
91039000,2015,0201
91051100,2015,0201
91051900,2015,0201
91052100,2015,0201
91052900,2015,0201
91059100,2015,0201
91059900,2015,0201
91070000,2015,0201
91081100,2015,0201
91081200,2015,0201
91081900,2015,0201
91089000,2015,0201
91091000,2015,0201
91099000,2015,0201
92071010,2015,0403
92071030,2015,0403
92071050,2015,0403
92071080,2015,0403
92079010,2015,0403
92079090,2015,0403
94051021,2015,0506
94051040,2015,0506
94051050,2015,0506
94051091,2015,0506
94051098,2015,0506
94052011,2015,0506
94052040,2015,0506
94052050,2015,0506
94052091,2015,0506
94052099,2015,0506
94053000,2015,0506
94054010,2015,0507
94054031,2015,0506
94054035,2015,0506
94054039,2015,0506
94054091,2015,0506
94054095,2015,0506
94054099,2015,0506
95030030,2015,0701
95030055,2015,0701
95030079,2015,0701
95030081,2015,0701
95045000,2015,0702
95049010,2015,0701
94054010,2001,0507
94054010,2002,0507
94054010,2003,0507
94054010,2004,0507
94054010,2005,0507
94054010,2006,0507
94054010,2007,0507
84158310,1994,0113
84158390,1994,0113
84185019,1997,0113
84185019,1995,0113
84431200,1998,0307
84431200,1999,0307
90191010,2016,0205
85437090,2016,0401
90283090,2016,0902
84221900,2016,0102
84186900,2016,0112
85287240,2016,0408
85287260,2016,0408
85287280,2016,0408
90283011,2016,0902
90283019,2016,0902
63011000,2016,0201
84031010,2016,0001
84031090,2016,0001
84146000,2016,0106
84151010,2016,0111
84151090,2016,0111
84158100,2016,0111
84158200,2016,0111
84158300,2016,0113
84181020,2016,0108
84181080,2016,0108
84182110,2016,0108
84182151,2016,0108
84182159,2016,0108
84182191,2016,0108
84182199,2016,0108
84182900,2016,0108
84183020,2016,0109
84183080,2016,0109
84184020,2016,0109
84184080,2016,0109
84185011,2016,0113
84185019,2016,0113
84185090,2016,0113
84186100,2016,0112
84211200,2016,0105
84221100,2016,0102
84231010,2016,0201
84231090,2016,0201
84431200,2016,0307
84431500,2016,0304
84431940,2016,0304
84431970,2016,0304
84433120,2016,0304
84433180,2016,0304
84433210,2016,0304
84433230,2016,0304
84433291,2016,0304
84433293,2016,0304
84433299,2016,0304
84433910,2016,0307
84433931,2016,0307
84433939,2016,0307
84433990,2016,0304
84501111,2016,0104
84501119,2016,0104
84501190,2016,0104
84501200,2016,0104
84501900,2016,0104
84502000,2016,0104
84511000,2016,0101
84512100,2016,0105
84512900,2016,0105
84513000,2016,0101
84521011,2016,0201
84521019,2016,0201
84521090,2016,0201
84672110,2016,0601
84672191,2016,0601
84672199,2016,0601
84672210,2016,0601
84672230,2016,0601
84672290,2016,0601
84672920,2016,0601
84672951,2016,0601
84672953,2016,0601
84672959,2016,0601
84672970,2016,0601
84672980,2016,0601
84672985,2016,0601
84690010,2016,0301
84690091,2016,0304
84690099,2016,0301
84701000,2016,0301
84702100,2016,0301
84702900,2016,0301
84705000,2016,0307
84709000,2016,0307
84713000,2016,0303
84714100,2016,0302
84714900,2016,0302
84715000,2016,0302
84716060,2016,0301
84716070,2016,0301
84717020,2016,0301
84717030,2016,0301
84717050,2016,0301
84717070,2016,0301
84717080,2016,0301
84717098,2016,0301
84718000,2016,0301
84719000,2016,0301
84721000,2016,0307
84723000,2016,0307
84729010,2016,0403
84729070,2016,0403
84762100,2016,1002
84762900,2016,1001
84768100,2016,1002
84768900,2016,1001
85081100,2016,0204
85081900,2016,0204
85086000,2016,0204
85094000,2016,0202
85098000,2016,0201
85102000,2016,0205
85103000,2016,0205
85121000,2016,0501
85131000,2016,0501
85151100,2016,0602
85151900,2016,0602
85152100,2016,0602
85152900,2016,0602
85153100,2016,0602
85161011,2016,0203
85161080,2016,0203
85162100,2016,0106
85162910,2016,0106
85162950,2016,0106
85162991,2016,0106
85162999,2016,0106
85163100,2016,0205
85163200,2016,0205
85163300,2016,0205
85164000,2016,0201
85165000,2016,0114
85166010,2016,0103
85166050,2016,0202
85166070,2016,0202
85166080,2016,0103
85166090,2016,0202
85167100,2016,0203
85167200,2016,0202
85167920,2016,0202
85167970,2016,0202
85171100,2016,0305
85171200,2016,0306
85171800,2016,0305
85176100,2016,0305
85176200,2016,0305
85176910,2016,0305
85176920,2016,0305
85176931,2016,0305
85176939,2016,0305
85176990,2016,0305
85181030,2016,0401
85181095,2016,0401
85182100,2016,0405
85182200,2016,0405
85184030,2016,0602
85184080,2016,0403
85185000,2016,0403
85192010,2016,0703
85192091,2016,0703
85192099,2016,0703
85193000,2016,0403
85195000,2016,0305
85198111,2016,0403
85198115,2016,0403
85198121,2016,0403
85198125,2016,0403
85198131,2016,0403
85198135,2016,0403
85198145,2016,0403
85198151,2016,0403
85198155,2016,0403
85198161,2016,0403
85198165,2016,0403
85198175,2016,0403
85198181,2016,0403
85198185,2016,0403
85198195,2016,0402
85198911,2016,0403
85198915,2016,0403
85198919,2016,0403
85198990,2016,0403
85211020,2016,0404
85211095,2016,0404
85219000,2016,0404
85256000,2016,0404
85258011,2016,0404
85258019,2016,0404
85258030,2016,0406
85258091,2016,0404
85258099,2016,0404
85271210,2016,0402
85271290,2016,0402
85271310,2016,0402
85271391,2016,0402
85271399,2016,0402
85271900,2016,0402
85272120,2016,0403
85272152,2016,0403
85272159,2016,0403
85272170,2016,0403
85272192,2016,0403
85272198,2016,0403
85272900,2016,0403
85279111,2016,0402
85279119,2016,0402
85279135,2016,0402
85279191,2016,0402
85279199,2016,0402
85279210,2016,0402
85279290,2016,0402
85279900,2016,0402
85284100,2016,0308
85284910,2016,0308
85284980,2016,0308
85285100,2016,0309
85285920,2016,0308
85285931,2016,0309
85286100,2016,0404
85286910,2016,0404
85286991,2016,0404
85286999,2016,0404
85287190,2016,0404
85287220,2016,0404
85287231,2016,0407
85287233,2016,0407
85287235,2016,0407
85287239,2016,0407
85287251,2016,0407
85287259,2016,0407
85287275,2016,0407
85287291,2016,0408
85287299,2016,0408
85287300,2016,0407
85311030,2016,0901
85311095,2016,0901
85312020,2016,0309
85312040,2016,0309
85312095,2016,0309
85318020,2016,0901
85318095,2016,0901
85393110,2016,0503
85393190,2016,0502
85393220,2016,0504
85393290,2016,0504
85393900,2016,0504
85394100,2016,0503
85394900,2016,0503
85414010,2016,0505
85414090,2016,0002
85437010,2016,0301
85437060,2016,0901
90066100,2016,0406
90066900,2016,0406
90071000,2016,0406
90072000,2016,0404
90085000,2016,0404
90101000,2016,0404
90105000,2016,0404
90106000,2016,0404
90151010,2016,0902
90152010,2016,0902
90154010,2016,0902
90158011,2016,0902
90158019,2016,0902
90181100,2016,0802
90184100,2016,0802
90214000,2016,0801
90241011,2016,0902
90241013,2016,0902
90241019,2016,0902
90248011,2016,0902
90248019,2016,0902
90251920,2016,0901
90258040,2016,0901
90258080,2016,0901
90261021,2016,0901
90261029,2016,0901
90262020,2016,0901
90268020,2016,0901
90271010,2016,0901
90278011,2016,0901
90278013,2016,0901
90278017,2016,0901
90302091,2016,0902
90303310,2016,0901
90304000,2016,0305
90308930,2016,0901
90318032,2016,0902
90318034,2016,0901
90318038,2016,0901
90321020,2016,0901
91011100,2016,0201
91011900,2016,0201
91019100,2016,0201
91021100,2016,0201
91021200,2016,0201
91021900,2016,0201
91022100,2016,0201
91029100,2016,0201
91029900,2016,0201
91031000,2016,0201
91039000,2016,0201
91051100,2016,0201
91051900,2016,0201
91052100,2016,0201
91052900,2016,0201
91059100,2016,0201
91059900,2016,0201
91070000,2016,0201
91081100,2016,0201
91081200,2016,0201
91081900,2016,0201
91089000,2016,0201
91091000,2016,0201
91099000,2016,0201
92071010,2016,0403
92071030,2016,0403
92071050,2016,0403
92071080,2016,0403
92079010,2016,0403
92079090,2016,0403
94051021,2016,0506
94051040,2016,0506
94051050,2016,0506
94051091,2016,0506
94051098,2016,0506
94052011,2016,0506
94052040,2016,0506
94052050,2016,0506
94052091,2016,0506
94052099,2016,0506
94053000,2016,0506
94054010,2016,0507
94054031,2016,0506
94054035,2016,0506
94054039,2016,0506
94054091,2016,0506
94054095,2016,0506
94054099,2016,0506
95030030,2016,0701
95030055,2016,0701
95030079,2016,0701
95030081,2016,0701
95045000,2016,0702
95049010,2016,0701
90191010,2017,0205
85395000,2017,0401
85437001,2017,0401
85437002,2017,0401
85437003,2017,0401
85437004,2017,0401
85437005,2017,0401
85437006,2017,0401
85437007,2017,0401
85437008,2017,0401
85437009,2017,0401
85437090,2017,0401
90283090,2017,0902
84221900,2017,0102
84186900,2017,0112
85287240,2017,0408
85287260,2017,0408
85287280,2017,0408
90283011,2017,0902
90283019,2017,0902
63011000,2017,0201
84031010,2017,0001
84031090,2017,0001
84146000,2017,0106
84151010,2017,0111
84151090,2017,0111
84158100,2017,0111
84158200,2017,0111
84158300,2017,0113
84181020,2017,0108
84181080,2017,0108
84182110,2017,0108
84182151,2017,0108
84182159,2017,0108
84182191,2017,0108
84182199,2017,0108
84182900,2017,0108
84183020,2017,0109
84183080,2017,0109
84184020,2017,0109
84184080,2017,0109
84185011,2017,0113
84185019,2017,0113
84185090,2017,0113
84186100,2017,0112
84211200,2017,0105
84221100,2017,0102
84231010,2017,0201
84231090,2017,0201
84431200,2017,0307
84431500,2017,0304
84431940,2017,0304
84431970,2017,0304
84433100,2017,0304
84433210,2017,0304
84433280,2017,0304
84433900,2017,0304
84501111,2017,0104
84501119,2017,0104
84501190,2017,0104
84501200,2017,0104
84501900,2017,0104
84502000,2017,0104
84511000,2017,0101
84512100,2017,0105
84512900,2017,0105
84513000,2017,0101
84521011,2017,0201
84521019,2017,0201
84521090,2017,0201
84672110,2017,0601
84672191,2017,0601
84672199,2017,0601
84672210,2017,0601
84672230,2017,0601
84672290,2017,0601
84672920,2017,0601
84672951,2017,0601
84672953,2017,0601
84672959,2017,0601
84672970,2017,0601
84672980,2017,0601
84672985,2017,0601
84729040,2017,0301
84701000,2017,0301
84702100,2017,0301
84702900,2017,0301
84705000,2017,0307
84709000,2017,0307
84713000,2017,0303
84714100,2017,0302
84714900,2017,0302
84715000,2017,0302
84716060,2017,0301
84716070,2017,0301
84717020,2017,0301
84717030,2017,0301
84717050,2017,0301
84717070,2017,0301
84717080,2017,0301
84717098,2017,0301
84718000,2017,0301
84719000,2017,0301
84721000,2017,0307
84723000,2017,0307
84729010,2017,0403
84729090,2017,0403
84762100,2017,1002
84762900,2017,1001
84768100,2017,1002
84768910,2017,1001
84768990,2017,1001
85081100,2017,0204
85081900,2017,0204
85086000,2017,0204
85094000,2017,0202
85098000,2017,0201
85102000,2017,0205
85103000,2017,0205
85121000,2017,0501
85131000,2017,0501
85151100,2017,0602
85151910,2017,0602
85151990,2017,0602
85152100,2017,0602
85152900,2017,0602
85153100,2017,0602
85161011,2017,0203
85161080,2017,0203
85162100,2017,0106
85162910,2017,0106
85162950,2017,0106
85162991,2017,0106
85162999,2017,0106
85163100,2017,0205
85163200,2017,0205
85163300,2017,0205
85164000,2017,0201
85165000,2017,0114
85166010,2017,0103
85166050,2017,0202
85166070,2017,0202
85166080,2017,0103
85166090,2017,0202
85167100,2017,0203
85167200,2017,0202
85167920,2017,0202
85167970,2017,0202
85171100,2017,0305
85171200,2017,0306
85171800,2017,0305
85176100,2017,0305
85176200,2017,0305
85176910,2017,0305
85176920,2017,0305
85176930,2017,0305
85176990,2017,0305
85181030,2017,0401
85181095,2017,0401
85182100,2017,0405
85182200,2017,0405
85184030,2017,0602
85184080,2017,0403
85185000,2017,0403
85192010,2017,0703
85192091,2017,0703
85192099,2017,0703
85193000,2017,0403
85195000,2017,0305
85198111,2017,0403
85198115,2017,0403
85198121,2017,0403
85198125,2017,0403
85198131,2017,0403
85198135,2017,0403
85198145,2017,0403
85198151,2017,0403
85198170,2017,0403
85198195,2017,0402
85198900,2017,0403
85211020,2017,0404
85211095,2017,0404
85219000,2017,0404
85256000,2017,0404
85258011,2017,0404
85258019,2017,0404
85258030,2017,0406
85258091,2017,0404
85258099,2017,0404
85271210,2017,0402
85271290,2017,0402
85271310,2017,0402
85271391,2017,0402
85271399,2017,0402
85271900,2017,0402
85272120,2017,0403
85272152,2017,0403
85272159,2017,0403
85272170,2017,0403
85272192,2017,0403
85272198,2017,0403
85272900,2017,0403
85279111,2017,0402
85279119,2017,0402
85279135,2017,0402
85279191,2017,0402
85279199,2017,0402
85279210,2017,0402
85279290,2017,0402
85279900,2017,0402
85284200,2017,0308
85284900,2017,0308
85285210,2017,0309
85285299,2017,0308
85285291,2017,0309
85286200,2017,0404
85286920,2017,0404
85286980,2017,0404
85287190,2017,0404
85287220,2017,0404
85287231,2017,0407
85287233,2017,0407
85287235,2017,0407
85287239,2017,0407
85287251,2017,0407
85287259,2017,0407
85287275,2017,0407
85287291,2017,0408
85287299,2017,0408
85287300,2017,0407
85311030,2017,0901
85311095,2017,0901
85312020,2017,0309
85312040,2017,0309
85312095,2017,0309
85318040,2017,0901
85318070,2017,0901
85393110,2017,0503
85393190,2017,0502
85393220,2017,0504
85393290,2017,0504
85393920,2017,0504
85393980,2017,0504
85394100,2017,0503
85394900,2017,0503
85414010,2017,0505
85414090,2017,0002
85437010,2017,0301
85437060,2017,0901
87116010,2017,0703
87116090,2017,0703
90066100,2017,0406
90066900,2017,0406
90071000,2017,0406
90072000,2017,0404
90085000,2017,0404
90101000,2017,0404
90105000,2017,0404
90106000,2017,0404
90151010,2017,0902
90152010,2017,0902
90154010,2017,0902
90158020,2017,0902
90158040,2017,0902
90158080,2017,0902
90181100,2017,0802
90184100,2017,0802
90214000,2017,0801
90241020,2017,0902
90241040,2017,0902
90241080,2017,0902
90248011,2017,0902
90248019,2017,0902
90251920,2017,0901
90258040,2017,0901
90258080,2017,0901
90261021,2017,0901
90261029,2017,0901
90262020,2017,0901
90268020,2017,0901
90271010,2017,0901
90278011,2017,0901
90278013,2017,0901
90278017,2017,0901
90302000,2017,0902
90303320,2017,0901
90303330,2017,0901
90304000,2017,0305
90308930,2017,0901
90318020,2017,0901
90318080,2017,0901
90321020,2017,0901
91011100,2017,0201
91011900,2017,0201
91019100,2017,0201
91021100,2017,0201
91021200,2017,0201
91021900,2017,0201
91022100,2017,0201
91029100,2017,0201
91029900,2017,0201
91031000,2017,0201
91039000,2017,0201
91051100,2017,0201
91051900,2017,0201
91052100,2017,0201
91052900,2017,0201
91059100,2017,0201
91059900,2017,0201
91070000,2017,0201
91081100,2017,0201
91081200,2017,0201
91081900,2017,0201
91089000,2017,0201
91091000,2017,0201
91099000,2017,0201
92071010,2017,0403
92071030,2017,0403
92071050,2017,0403
92071080,2017,0403
92079010,2017,0403
92079090,2017,0403
94051021,2017,0506
94051040,2017,0506
94051050,2017,0506
94051091,2017,0506
94051098,2017,0506
94052011,2017,0506
94052040,2017,0506
94052050,2017,0506
94052091,2017,0506
94052099,2017,0506
94053000,2017,0506
94054010,2017,0507
94054031,2017,0506
94054035,2017,0506
94054039,2017,0506
94054091,2017,0506
94054095,2017,0506
94054099,2017,0506
95030030,2017,0701
95030055,2017,0701
95030079,2017,0701
95030081,2017,0701
95045000,2017,0702
95049010,2017,0701
85285900,2018,0309
90191010,2018,0205
85395000,2018,0401
85437001,2018,0401
85437002,2018,0401
85437003,2018,0401
85437004,2018,0401
85437005,2018,0401
85437006,2018,0401
85437007,2018,0401
85437008,2018,0401
85437009,2018,0401
85437070,2018,0401
85437090,2018,0401
90283090,2018,0902
84221900,2018,0102
84186900,2018,0112
85287240,2018,0408
85287260,2018,0408
85287280,2018,0408
90283011,2018,0902
90283019,2018,0902
63011000,2018,0201
84031010,2018,0001
84031090,2018,0001
84146000,2018,0106
84151010,2018,0111
84151090,2018,0111
84158100,2018,0111
84158200,2018,0111
84158300,2018,0113
84181020,2018,0108
84181080,2018,0108
84182110,2018,0108
84182151,2018,0108
84182159,2018,0108
84182191,2018,0108
84182199,2018,0108
84182900,2018,0108
84183020,2018,0109
84183080,2018,0109
84184020,2018,0109
84184080,2018,0109
84185011,2018,0113
84185019,2018,0113
84185090,2018,0113
84186100,2018,0112
84211200,2018,0105
84221100,2018,0102
84231010,2018,0201
84231090,2018,0201
84431200,2018,0307
84431500,2018,0304
84431940,2018,0304
84431970,2018,0304
84433100,2018,0304
84433210,2018,0304
84433280,2018,0304
84433900,2018,0304
84501111,2018,0104
84501119,2018,0104
84501190,2018,0104
84501200,2018,0104
84501900,2018,0104
84502000,2018,0104
84511000,2018,0101
84512100,2018,0105
84512900,2018,0105
84513000,2018,0101
84521011,2018,0201
84521019,2018,0201
84521090,2018,0201
84672110,2018,0601
84672191,2018,0601
84672199,2018,0601
84672210,2018,0601
84672230,2018,0601
84672290,2018,0601
84672920,2018,0601
84672951,2018,0601
84672953,2018,0601
84672959,2018,0601
84672970,2018,0601
84672980,2018,0601
84672985,2018,0601
84729040,2018,0301
84701000,2018,0301
84702100,2018,0301
84702900,2018,0301
84705000,2018,0307
84709000,2018,0307
84713000,2018,0303
84714100,2018,0302
84714900,2018,0302
84715000,2018,0302
84716060,2018,0301
84716070,2018,0301
84717020,2018,0301
84717030,2018,0301
84717050,2018,0301
84717070,2018,0301
84717080,2018,0301
84717098,2018,0301
84718000,2018,0301
84719000,2018,0301
84721000,2018,0307
84723000,2018,0307
84729010,2018,0403
84729090,2018,0403
84762100,2018,1002
84762900,2018,1001
84768100,2018,1002
84768910,2018,1001
84768990,2018,1001
85081100,2018,0204
85081900,2018,0204
85086000,2018,0204
85094000,2018,0202
85098000,2018,0201
85102000,2018,0205
85103000,2018,0205
85121000,2018,0501
85131000,2018,0501
85151100,2018,0602
85151910,2018,0602
85151990,2018,0602
85152100,2018,0602
85152900,2018,0602
85153100,2018,0602
85161011,2018,0203
85161080,2018,0203
85162100,2018,0106
85162910,2018,0106
85162950,2018,0106
85162991,2018,0106
85162999,2018,0106
85163100,2018,0205
85163200,2018,0205
85163300,2018,0205
85164000,2018,0201
85165000,2018,0114
85166010,2018,0103
85166050,2018,0202
85166070,2018,0202
85166080,2018,0103
85166090,2018,0202
85167100,2018,0203
85167200,2018,0202
85167920,2018,0202
85167970,2018,0202
85171100,2018,0305
85171200,2018,0306
85171800,2018,0305
85176100,2018,0305
85176200,2018,0305
85176910,2018,0305
85176920,2018,0305
85176930,2018,0305
85176990,2018,0305
85181030,2018,0401
85181095,2018,0401
85182100,2018,0405
85182200,2018,0405
85184030,2018,0602
85184080,2018,0403
85185000,2018,0403
85192010,2018,0703
85192091,2018,0703
85192099,2018,0703
85193000,2018,0403
85195000,2018,0305
85198111,2018,0403
85198115,2018,0403
85198121,2018,0403
85198125,2018,0403
85198131,2018,0403
85198135,2018,0403
85198145,2018,0403
85198151,2018,0403
85198170,2018,0403
85198195,2018,0402
85198900,2018,0403
85211020,2018,0404
85211095,2018,0404
85219000,2018,0404
85256000,2018,0404
85258011,2018,0404
85258019,2018,0404
85258030,2018,0406
85258091,2018,0404
85258099,2018,0404
85271210,2018,0402
85271290,2018,0402
85271310,2018,0402
85271391,2018,0402
85271399,2018,0402
85271900,2018,0402
85272120,2018,0403
85272152,2018,0403
85272159,2018,0403
85272170,2018,0403
85272192,2018,0403
85272198,2018,0403
85272900,2018,0403
85279111,2018,0402
85279119,2018,0402
85279135,2018,0402
85279191,2018,0402
85279199,2018,0402
85279210,2018,0402
85279290,2018,0402
85279900,2018,0402
85284200,2018,0308
85284900,2018,0308
85285210,2018,0309
85285299,2018,0308
85285291,2018,0309
85286200,2018,0404
85286920,2018,0404
85286980,2018,0404
85287190,2018,0404
85287220,2018,0404
85287231,2018,0407
85287233,2018,0407
85287235,2018,0407
85287239,2018,0407
85287251,2018,0407
85287259,2018,0407
85287275,2018,0407
85287291,2018,0408
85287299,2018,0408
85287300,2018,0407
85311030,2018,0901
85311095,2018,0901
85312020,2018,0309
85312040,2018,0309
85312095,2018,0309
85318040,2018,0901
85318070,2018,0901
85393110,2018,0503
85393190,2018,0502
85393220,2018,0504
85393290,2018,0504
85393920,2018,0504
85393980,2018,0504
85394100,2018,0503
85394900,2018,0503
